frame,ms
907,1.06368
908,1.18461
909,1.08378
910,1.06629
911,1.077
912,1.0752
913,1.06321
914,1.07634
915,1.07184
916,1.0686
917,1.07947
918,1.07257
919,1.065
920,1.07674
921,1.07262
922,1.08171
923,1.07309
924,1.07217
925,1.07224
926,1.08071
927,1.0649
928,1.07273
929,1.0636
930,1.07266
931,1.08997
932,1.07424
933,1.07799
934,1.08276
935,1.06516
936,1.07245
937,1.07697
938,1.06996
939,1.08342
940,1.07542
941,1.0661
942,1.07113
943,1.17909
944,1.07906
945,1.06701
946,1.07236
947,1.07344
948,1.08716
949,1.0777
950,1.07537
951,1.07316
952,1.07281
953,1.07318
954,1.0779
955,1.06817
956,1.06396
957,1.07575
958,1.08221
959,1.06754
960,1.06966
961,1.14591
962,1.07343
963,1.07962
964,1.06932
965,1.08077
966,1.07516
967,1.06843
968,1.06963
969,1.0672
970,1.06762
971,1.07335
972,1.06474
973,1.06503
974,1.07396
975,1.07788
976,1.07324
977,1.07515
978,1.05988
979,1.0851
980,1.14023
981,1.14171
982,1.07619
983,1.07233
984,1.06892
985,1.07064
986,1.07245
987,1.07149
988,1.07156
989,1.07168
990,1.08398
991,1.0668
992,1.08778
993,1.08235
994,1.08861
995,1.06577
996,1.08599
997,1.07311
998,1.07244
999,1.06934
1000,1.12053
1001,1.07365
1002,1.06182
1003,1.07634
1004,1.08407
1005,1.07246
1006,1.06815
1007,1.06625
1008,1.07637
1009,1.06806
1010,1.07577
1011,1.07818
1012,1.0708
1013,1.0826
1014,1.06345
1015,1.19844
1016,1.13812
1017,1.1246
1018,1.0735
1019,1.07112
1020,1.07342
1021,1.08068
1022,1.06722
1023,1.0757
1024,1.07034
1025,1.07718
1026,1.06122
1027,1.06928
1028,1.07771
1029,1.06661
1030,1.07436
1031,1.07091
1032,1.08124
1033,1.07421
1034,1.07607
1035,1.08186
1036,1.07688
1037,1.08181
1038,1.0786
1039,1.06908
1040,1.07683
1041,1.07158
1042,1.07392
1043,1.07548
1044,1.06484
1045,1.07215
1046,1.07225
1047,1.06787
1048,1.07892
1049,1.07125
1050,1.06512
1051,1.07413
1052,1.14821
1053,1.13775
1054,1.07267
1055,1.06834
1056,1.08631
1057,1.07088
1058,1.06763
1059,1.07536
1060,1.0693
1061,1.07864
1062,1.06903
1063,1.06508
1064,1.07099
1065,1.06464
1066,1.10386
1067,1.07204
1068,1.07052
1069,1.07753
1070,1.07004
1071,1.0751
1072,1.07775
1073,1.07889
1074,1.07238
1075,1.07874
1076,1.05926
1077,1.07349
1078,1.0761
1079,1.07284
1080,1.0823
1081,1.08068
1082,1.0708
1083,1.08642
1084,1.08298
1085,1.07953
1086,1.0644
1087,1.17086
1088,1.07445
1089,1.0726
1090,1.06721
1091,1.08664
1092,1.0622
1093,1.06705
1094,1.06552
1095,1.06461
1096,1.06904
1097,1.07126
1098,1.07105
1099,1.06788
1100,1.07015
1101,1.0825
1102,1.06525
1103,1.06168
1104,1.08509
1105,1.11204
1106,1.11135
1107,1.07417
1108,1.06456
1109,1.07121
1110,1.08537
1111,1.08603
1112,1.07542
1113,1.06748
1114,1.06593
1115,1.08426
1116,1.06494
1117,1.07033
1118,1.06638
1119,1.06356
1120,1.07407
1121,1.07269
1122,1.06419
1123,1.06566
1124,1.19213
1125,1.0663
1126,1.0718
1127,1.06779
1128,1.08849
1129,1.08503
1130,1.07626
1131,1.0887
1132,1.08635
1133,1.07767
1134,1.08461
1135,1.07225
1136,1.08017
1137,1.06907
1138,1.06968
1139,1.06984
1140,1.07701
1141,1.07889
1142,1.06625
1143,1.08179
1144,1.07393
1145,1.06808
1146,1.0661
1147,1.06965
1148,1.07525
1149,1.07367
1150,1.06668
1151,1.07945
1152,1.08685
1153,1.07129
1154,1.07118
1155,1.07868
1156,1.07216
1157,1.06868
1158,1.08065
1159,1.15823
1160,1.13492
1161,1.08022
1162,1.06865
1163,1.07067
1164,1.06332
1165,1.08065
1166,1.06421
1167,1.06726
1168,1.07752
1169,1.07155
1170,1.07295
1171,1.07936
1172,1.06115
1173,1.07741
1174,1.08209
1175,1.0767
1176,1.08345
1177,1.06489
1178,1.08258
1179,1.0808
1180,1.07244
1181,1.0747
1182,1.0729
1183,1.05979
1184,1.08524
1185,1.07036
1186,1.07401
1187,1.07723
1188,1.07263
1189,1.07524
1190,1.07009
1191,1.06401
1192,1.07439
1193,1.07731
1194,1.06844
1195,1.08051
1196,1.06194
1197,1.18645
1198,1.13546
1199,1.0691
1200,1.08062
1201,1.06726
1202,1.07142
1203,1.08836
1204,1.07112
1205,1.07289
1206,1.07494
1207,1.06712
1208,1.0708
1209,1.08277
1210,1.07389
1211,1.08357
1212,1.07857
1213,1.07455
1214,1.06789
1215,1.07132
1216,1.08859
1217,1.07808
1218,1.07789
1219,1.085
1220,1.07498
1221,1.07246
1222,1.07139
1223,1.07622
1224,1.07537
1225,1.06625
1226,1.08203
1227,1.06269
1228,1.08442
1229,1.07719
1230,1.06948
1231,1.2017
1232,1.18456
1233,1.13019
1234,1.06374
1235,1.07055
1236,1.06317
1237,1.07234
1238,1.07339
1239,1.07124
1240,1.07909
1241,1.08056
1242,1.09272
1243,1.07761
1244,1.07528
1245,1.07757
1246,1.06693
1247,1.06535
1248,1.06874
1249,1.07074
1250,1.06158
1251,1.08132
1252,1.06826
1253,1.07652
1254,1.06118
1255,1.07076
1256,1.07172
1257,1.07806
1258,1.06632
1259,1.07638
1260,1.07109
1261,1.06777
1262,1.06981
1263,1.10801
1264,1.08597
1265,1.08214
1266,1.06836
1267,1.07284
1268,1.13842
1269,1.14734
1270,1.11215
1271,1.07218
1272,1.06831
1273,1.07926
1274,1.08856
1275,1.07508
1276,1.07987
1277,1.07491
1278,1.0699
1279,1.06869
1280,1.11646
1281,1.06741
1282,1.07188
1283,1.07241
1284,1.078
1285,1.07726
1286,1.06893
1287,1.075
1288,1.08449
1289,1.06947
1290,1.0659
1291,1.07378
1292,1.07184
1293,1.07488
1294,1.07413
1295,1.07288
1296,1.06959
1297,1.06669
1298,1.07442
1299,1.06864
1300,1.06753
1301,1.07697
1302,1.08333
1303,1.17081
1304,1.07664
1305,1.06776
1306,1.0611
1307,1.06902
1308,1.07345
1309,1.06939
1310,1.06421
1311,1.06243
1312,1.07853
1313,1.06664
1314,1.07634
1315,1.06323
1316,1.07602
1317,1.0658
1318,1.0719
1319,1.06894
1320,1.07744
1321,1.07941
1322,1.0676
1323,1.08349
1324,1.08157
1325,1.06886
1326,1.06958
1327,1.0735
1328,1.06759
1329,1.07158
1330,1.07924
1331,1.06637
1332,1.11804
1333,1.07436
1334,1.06582
1335,1.06727
1336,1.07009
1337,1.0696
1338,1.08104
1339,1.07832
1340,1.07402
1341,1.1823
1342,1.08093
1343,1.07389
1344,1.07696
1345,1.07822
1346,1.07076
1347,1.07423
1348,1.11731
1349,1.07306
1350,1.06848
1351,1.06533
1352,1.07648
1353,1.06694
1354,1.07237
1355,1.07957
1356,1.07352
1357,1.07914
1358,1.0717
1359,1.06625
1360,1.08305
1361,1.064
1362,1.06905
1363,1.08407
1364,1.07157
1365,1.06448
1366,1.06848
1367,1.08074
1368,1.08181
1369,1.0695
1370,1.08393
1371,1.07615
1372,1.08019
1373,1.07511
1374,1.07262
1375,1.08175
1376,1.18118
1377,1.06674
1378,1.07629
1379,1.07388
1380,1.10476
1381,1.07569
1382,1.08602
1383,1.06824
1384,1.07862
1385,1.08868
1386,1.06723
1387,1.06506
1388,1.07304
1389,1.07305
1390,1.1408
1391,1.1167
1392,1.08108
1393,1.07586
1394,1.06673
1395,1.07158
1396,1.06448
1397,1.07854
1398,1.07211
1399,1.07036
1400,1.08375
1401,1.06638
1402,1.06991
1403,1.06994
1404,1.08553
1405,1.06721
1406,1.0607
1407,1.07824
1408,1.07519
1409,1.06216
1410,1.06468
1411,1.07258
1412,1.21521
1413,1.19627
1414,1.12682
1415,1.07534
1416,1.06601
1417,1.06636
1418,1.07574
1419,1.07928
1420,1.07897
1421,1.07552
1422,1.07454
1423,1.0742
1424,1.07069
1425,1.07713
1426,1.07367
1427,1.08599
1428,1.07234
1429,1.0845
1430,1.0668
1431,1.06833
1432,1.0856
1433,1.07257
1434,1.07242
1435,1.08619
1436,1.0709
1437,1.07094
1438,1.07408
1439,1.08453
1440,1.07907
1441,1.07438
1442,1.07578
1443,1.07818
1444,1.07331
1445,1.06917
1446,1.07693
1447,1.06219
1448,1.07516
1449,1.12743
1450,1.18904
1451,1.13759
1452,1.06947
1453,1.06087
1454,1.06568
1455,1.06992
1456,1.07061
1457,1.07833
1458,1.07416
1459,1.06513
1460,1.0741
1461,1.07431
1462,1.05745
1463,1.06231
1464,1.08309
1465,1.07235
1466,1.07899
1467,1.08624
1468,1.06937
1469,1.0783
1470,1.06937
1471,1.07157
1472,1.07606
1473,1.0727
1474,1.0706
1475,1.10258
1476,1.08172
1477,1.06122
1478,1.08487
1479,1.0676
1480,1.07311
1481,1.08697
1482,1.06918
1483,1.07607
1484,1.06642
1485,1.07034
1486,1.07749
1487,1.18926
1488,1.06847
1489,1.06861
1490,1.07236
1491,1.0723
1492,1.07014
1493,1.07472
1494,1.07759
1495,1.06596
1496,1.07107
1497,1.08506
1498,1.0696
1499,1.06555
1500,1.0688
1501,1.0645
1502,1.06848
1503,1.07017
1504,1.07658
1505,1.06558
1506,1.07449
1507,1.08025
1508,1.06505
1509,1.07111
1510,1.07053
1511,1.07258
1512,1.08929
1513,1.07161
1514,1.06261
1515,1.07424
1516,1.07658
1517,1.08249
1518,1.07086
1519,1.06205
1520,1.07444
1521,1.07615
1522,1.13968
1523,1.14619
1524,1.1444
1525,1.07253
1526,1.07518
1527,1.0607
1528,1.07682
1529,1.08206
1530,1.07319
1531,1.07428
1532,1.06271
1533,1.08447
1534,1.07719
1535,1.07225
1536,1.07881
1537,1.07516
1538,1.06834
1539,1.07284
1540,1.07035
1541,1.0722
1542,1.0638
1543,1.07199
1544,1.08022
1545,1.07578
1546,1.06647
1547,1.08402
1548,1.0667
1549,1.07906
1550,1.06293
1551,1.07931
1552,1.06292
1553,1.07274
1554,1.07839
1555,1.0686
1556,1.06675
1557,1.08193
1558,1.07085
1559,1.17497
1560,1.14126
1561,1.07381
1562,1.09192
1563,1.08941
1564,1.07731
1565,1.07553
1566,1.07659
1567,1.08235
1568,1.07883
1569,1.06676
1570,1.06748
1571,1.07424
1572,1.07156
1573,1.07115
1574,1.07637
1575,1.07143
1576,1.08058
1577,1.08061
1578,1.07373
1579,1.07821
1580,1.07933
1581,1.07342
1582,1.07618
1583,1.07205
1584,1.0841
1585,1.07509
1586,1.07361
1587,1.07068
1588,1.06116
1589,1.07849
1590,1.0758
1591,1.06678
1592,1.09037
1593,1.06793
1594,1.06755
1595,1.06505
1596,1.13998
1597,1.13746
1598,1.08288
1599,1.07491
1600,1.07285
1601,1.07031
1602,1.06828
1603,1.07039
1604,1.0792
1605,1.08728
1606,1.06803
1607,1.07584
1608,1.08598
1609,1.07105
1610,1.0719
1611,1.07482
1612,1.05929
1613,1.07223
1614,1.08253
1615,1.08277
1616,1.07792
1617,1.07095
1618,1.0644
1619,1.08946
1620,1.07353
1621,1.07587
1622,1.0717
1623,1.06897
1624,1.07469
1625,1.08603
1626,1.06884
1627,1.07063
1628,1.07037
1629,1.07365
1630,1.07438
1631,1.15054
1632,1.15348
1633,1.07763
1634,1.07747
1635,1.07683
1636,1.07546
1637,1.08064
1638,1.0825
1639,1.07105
1640,1.0801
1641,1.07547
1642,1.06415
1643,1.06846
1644,1.06988
1645,1.07403
1646,1.07398
1647,1.07899
1648,1.08227
1649,1.08446
1650,1.07971
1651,1.07223
1652,1.06663
1653,1.06845
1654,1.07524
1655,1.08147
1656,1.07382
1657,1.07729
1658,1.08505
1659,1.08073
1660,1.08267
1661,1.06504
1662,1.07586
1663,1.06897
1664,1.07854
1665,1.07046
1666,1.06931
1667,1.07741
1668,1.06475
1669,1.18421
1670,1.06524
1671,1.06684
1672,1.0787
1673,1.07055
1674,1.071
1675,1.06973
1676,1.07136
1677,1.07052
1678,1.07198
1679,1.07609
1680,1.08029
1681,1.08265
1682,1.07172
1683,1.07901
1684,1.0666
1685,1.06312
1686,1.08767
1687,1.06902
1688,1.07868
1689,1.07219
1690,1.073
1691,1.07539
1692,1.06983
1693,1.06856
1694,1.067
1695,1.06947
1696,1.07902
1697,1.07036
1698,1.07074
1699,1.07568
1700,1.06062
1701,1.07827
1702,1.06832
1703,1.08135
1704,1.1369
1705,1.13911
1706,1.07687
1707,1.06179
1708,1.0683
1709,1.08235
1710,1.07788
1711,1.06644
1712,1.08245
1713,1.06877
1714,1.07129
1715,1.07058
1716,1.07047
1717,1.07333
1718,1.07616
1719,1.06449
1720,1.07281
1721,1.06994
1722,1.08109
1723,1.08247
1724,1.06643
1725,1.08182
1726,1.07569
1727,1.08111
1728,1.08926
1729,1.07881
1730,1.07247
1731,1.0657
1732,1.07125
1733,1.07624
1734,1.07089
1735,1.0629
1736,1.08032
1737,1.07275
1738,1.07264
1739,1.06723
1740,1.06874
1741,1.14062
1742,1.14039
1743,1.07942
1744,1.08221
1745,1.06865
1746,1.07209
1747,1.08751
1748,1.0811
1749,1.07358
1750,1.06932
1751,1.07289
1752,1.09184
1753,1.07116
1754,1.07013
1755,1.06871
1756,1.08457
1757,1.07737
1758,1.07169
1759,1.06839
1760,1.06161
1761,1.07128
1762,1.07644
1763,1.06816
1764,1.06083
1765,1.07565
1766,1.07471
1767,1.07634
1768,1.08394
1769,1.06958
1770,1.07754
1771,1.07181
1772,1.07112
1773,1.07055
1774,1.08309
1775,1.05848
1776,1.13902
1777,1.13983
1778,1.13926
1779,1.08753
1780,1.07635
1781,1.06259
1782,1.07053
1783,1.06301
1784,1.0758
1785,1.08051
1786,1.07343
1787,1.0722
1788,1.0771
1789,1.08414
1790,1.12379
1791,1.07163
1792,1.06601
1793,1.06845
1794,1.08218
1795,1.07203
1796,1.07043
1797,1.09001
1798,1.08426
1799,1.0652
1800,1.08753
1801,1.07788
1802,1.0847
1803,1.08236
1804,1.06932
1805,1.07072
1806,1.07203
1807,1.06876
1808,1.07127
1809,1.07316
1810,1.07407
1811,1.0582
1812,1.06785
1813,1.17636
1814,1.07834
1815,1.06531
1816,1.07474
1817,1.07149
1818,1.07083
1819,1.07125
1820,1.07496
1821,1.08818
1822,1.07818
1823,1.07119
1824,1.07372
1825,1.07481
1826,1.06908
1827,1.08215
1828,1.08599
1829,1.06643
1830,1.07733
1831,1.07849
1832,1.07174
1833,1.08297
1834,1.06859
1835,1.06431
1836,1.06832
1837,1.07662
1838,1.0794
1839,1.07021
1840,1.0753
1841,1.06859
1842,1.08044
1843,1.07737
1844,1.07754
1845,1.07663
1846,1.07172
1847,1.13285
1848,1.15365
1849,1.07967
1850,1.08188
1851,1.0738
1852,1.07149
1853,1.07487
1854,1.07633
1855,1.077
1856,1.07535
1857,1.06731
1858,1.06353
1859,1.0812
1860,1.07435
1861,1.07432
1862,1.08355
1863,1.05421
1864,1.07133
1865,1.07983
1866,1.07813
1867,1.07395
1868,1.06721
1869,1.07863
1870,1.07465
1871,1.07739
1872,1.07754
1873,1.07468
1874,1.07064
1875,1.07792
