frame,ms
626,1.06769
627,1.07414
628,1.05959
629,1.08232
630,1.0742
631,1.07432
632,1.08459
633,1.06764
634,1.08268
635,1.0861
636,1.0832
637,1.0847
638,1.06939
639,1.21939
640,1.14386
641,1.24088
642,1.17326
643,1.13231
644,1.07764
645,1.07816
646,1.08725
647,1.07548
648,1.08114
649,1.07131
650,1.07132
651,1.07473
652,1.06491
653,1.07972
654,1.07492
655,1.07255
656,1.0658
657,1.07175
658,1.07078
659,1.07696
660,1.07411
661,1.07802
662,1.0729
663,1.082
664,1.07429
665,1.07168
666,1.08371
667,1.07007
668,1.0722
669,1.07446
670,1.0686
671,1.06669
672,1.08712
673,1.18816
674,1.17095
675,1.06966
676,1.15533
677,1.17587
678,1.14368
679,1.08372
680,1.07337
681,1.07988
682,1.08601
683,1.07892
684,1.09025
685,1.08582
686,1.08464
687,1.07471
688,1.07822
689,1.07871
690,1.07764
691,1.08319
692,1.06437
693,1.08283
694,1.08273
695,1.07577
696,1.08354
697,1.06499
698,1.06872
699,1.08308
700,1.0784
701,1.06749
702,1.06981
703,1.07378
704,1.06926
705,1.08199
706,1.07227
707,1.07761
708,1.06423
709,1.08375
710,1.07386
711,1.1653
712,1.07247
713,1.08319
714,1.21621
715,1.14179
716,1.07071
717,1.08096
718,1.0822
719,1.07177
720,1.0797
721,1.05887
722,1.06903
723,1.07803
724,1.0753
725,1.08356
726,1.07464
727,1.06973
728,1.08559
729,1.06344
730,1.07333
731,1.07768
732,1.07136
733,1.06262
734,1.07887
735,1.08118
736,1.07991
737,1.07173
738,1.07078
739,1.08162
740,1.08388
741,1.08256
742,1.07857
743,1.0812
744,1.07037
745,1.13846
746,1.15359
747,1.07682
748,1.15229
749,1.19348
750,1.12803
751,1.07542
752,1.07775
753,1.07964
754,1.07887
755,1.06592
756,1.06823
757,1.08355
758,1.08914
759,1.07627
760,1.08336
761,1.07295
762,1.08029
763,1.07998
764,1.0711
765,1.08685
766,1.0803
767,1.06581
768,1.08949
769,1.07728
770,1.07509
771,1.07813
772,1.07048
773,1.06762
774,1.08512
775,1.07016
776,1.08669
777,1.07562
778,1.08245
779,1.07992
780,1.08183
781,1.06756
782,1.16028
783,1.0722
784,1.08348
785,1.17291
786,1.18549
787,1.07433
788,1.07387
789,1.07879
790,1.07374
791,1.06924
792,1.08146
793,1.07059
794,1.07386
795,1.07825
796,1.06557
797,1.07846
798,1.06816
799,1.06828
800,1.07496
801,1.07537
802,1.07498
803,1.07578
804,1.07916
805,1.07397
806,1.06788
807,1.08087
808,1.07795
809,1.08422
810,1.07269
811,1.07953
812,1.08542
813,1.0909
814,1.07643
815,1.07572
816,1.07706
817,1.0647
818,1.08158
819,1.13953
820,1.16165
821,1.06776
822,1.21504
823,1.19516
824,1.13648
825,1.07927
826,1.07783
827,1.09065
828,1.07634
829,1.07486
830,1.07685
831,1.07816
832,1.07174
833,1.06555
834,1.09536
835,1.08394
836,1.0664
837,1.08568
838,1.07319
839,1.08043
840,1.07815
841,1.06778
842,1.07854
843,1.07811
844,1.07976
845,1.07441
846,1.07901
847,1.09048
848,1.08486
849,1.0728
850,1.07244
851,1.0771
852,1.07861
853,1.0861
854,1.17951
855,1.07576
856,1.08073
857,1.19847
858,1.13663
859,1.08065
860,1.07335
861,1.06449
862,1.07427
863,1.073
864,1.08071
865,1.08631
866,1.072
867,1.07096
868,1.07797
869,1.07778
870,1.08913
871,1.07928
872,1.07619
873,1.08053
874,1.0864
875,1.07452
876,1.08758
877,1.08453
878,1.07725
879,1.08328
880,1.0861
881,1.07237
882,1.08882
883,1.08563
884,1.07067
885,1.0766
886,1.06409
887,1.07942
888,1.08185
889,1.06835
890,1.07949
891,1.17669
892,1.15742
893,1.08048
894,1.19631
895,1.18319
896,1.07999
897,1.07168
898,1.08419
899,1.08199
900,1.09059
901,1.0776
902,1.07583
903,1.08269
904,1.07554
905,1.07957
906,1.08022
907,1.07351
908,1.08903
909,1.07598
910,1.06598
911,1.06602
912,1.06957
913,1.07176
914,1.0768
915,1.07932
916,1.06654
917,1.0798
918,1.06632
919,1.0766
920,1.07401
921,1.07047
922,1.07319
923,1.07874
924,1.06382
925,1.08298
926,1.21294
927,1.1333
928,1.07563
929,1.19946
930,1.13606
931,1.06974
932,1.07712
933,1.0647
934,1.07771
935,1.07304
936,1.07648
937,1.07921
938,1.08592
939,1.07248
940,1.08557
941,1.07259
942,1.07356
943,1.07871
944,1.08183
945,1.07767
946,1.0693
947,1.07607
948,1.06903
949,1.08683
950,1.07476
951,1.07787
952,1.07149
953,1.06467
954,1.08334
955,1.06902
956,1.06906
957,1.06718
958,1.06951
959,1.08947
960,1.06654
961,1.07429
962,1.07332
963,1.16734
964,1.07104
965,1.07191
966,1.20778
967,1.13184
968,1.07137
969,1.07766
970,1.08819
971,1.07855
972,1.07084
973,1.07773
974,1.13323
975,1.0751
976,1.072
977,1.07508
978,1.08916
979,1.08935
980,1.07248
981,1.06895
982,1.07752
983,1.07618
984,1.07399
985,1.06007
986,1.07492
987,1.07501
988,1.08364
989,1.07591
990,1.07353
991,1.06787
992,1.08175
993,1.07098
994,1.06979
995,1.08123
996,1.07406
997,1.07829
998,1.16999
999,1.12895
1000,1.08007
1001,1.18998
1002,1.14171
1003,1.07751
1004,1.06716
1005,1.07804
1006,1.08311
1007,1.07074
1008,1.07717
1009,1.06842
1010,1.06909
1011,1.06433
1012,1.08147
1013,1.07256
1014,1.08599
1015,1.07938
1016,1.08495
1017,1.08701
1018,1.08031
1019,1.08258
1020,1.0872
1021,1.08119
1022,1.07782
1023,1.078
1024,1.07576
1025,1.06673
1026,1.07657
1027,1.07015
1028,1.0674
1029,1.07614
1030,1.07869
1031,1.07582
1032,1.0777
1033,1.07555
1034,1.06992
1035,1.17866
1036,1.0735
1037,1.07675
1038,1.18869
1039,1.1273
1040,1.06993
1041,1.06712
1042,1.07478
1043,1.0825
1044,1.07197
1045,1.07368
1046,1.07878
1047,1.08194
1048,1.0699
1049,1.06864
1050,1.0802
1051,1.07632
1052,1.07474
1053,1.0742
1054,1.06847
1055,1.08019
1056,1.06695
1057,1.06836
1058,1.06659
1059,1.06959
1060,1.06846
1061,1.08108
1062,1.06569
1063,1.0689
1064,1.07886
1065,1.07562
1066,1.07443
1067,1.08569
1068,1.08469
1069,1.07763
1070,1.186
1071,1.06875
1072,1.07827
1073,1.20185
1074,1.13109
1075,1.08068
1076,1.07991
1077,1.08049
1078,1.07011
1079,1.08014
1080,1.07804
1081,1.07325
1082,1.07087
1083,1.08553
1084,1.0787
1085,1.07454
1086,1.08344
1087,1.07243
1088,1.07863
1089,1.07319
1090,1.07685
1091,1.07502
1092,1.08573
1093,1.07858
1094,1.07013
1095,1.07262
1096,1.075
1097,1.06928
1098,1.07557
1099,1.07831
1100,1.06628
1101,1.0838
1102,1.07818
1103,1.07833
1104,1.06516
1105,1.06433
1106,1.07402
1107,1.15524
1108,1.07203
1109,1.08194
1110,1.20561
1111,1.13063
1112,1.07504
1113,1.07393
1114,1.07273
1115,1.08161
1116,1.07751
1117,1.07274
1118,1.08398
1119,1.07331
1120,1.08316
1121,1.06088
1122,1.0788
1123,1.06829
1124,1.08309
1125,1.07447
1126,1.06577
1127,1.07083
1128,1.07077
1129,1.06707
1130,1.07361
1131,1.09016
1132,1.10745
1133,1.08559
1134,1.06569
1135,1.07887
1136,1.10774
1137,1.07168
1138,1.08237
1139,1.08058
1140,1.13168
1141,1.17359
1142,1.08194
1143,1.06949
1144,1.06846
1145,1.07935
1146,1.20884
1147,1.13578
1148,1.07017
1149,1.07913
1150,1.06982
1151,1.07389
1152,1.07128
1153,1.07458
1154,1.08125
1155,1.07551
1156,1.07565
1157,1.062
1158,1.07959
1159,1.08294
1160,1.07807
1161,1.08316
1162,1.07316
1163,1.06795
1164,1.07623
1165,1.0757
1166,1.08301
1167,1.07458
1168,1.07241
1169,1.07457
1170,1.07673
1171,1.07388
1172,1.06809
1173,1.06483
1174,1.07397
1175,1.07069
1176,1.08229
1177,1.07871
1178,1.17199
1179,1.07001
1180,1.07916
1181,1.20044
1182,1.14639
1183,1.0735
1184,1.07417
1185,1.06249
1186,1.07706
1187,1.08608
1188,1.06125
1189,1.08789
1190,1.0795
1191,1.07424
1192,1.07358
1193,1.08308
1194,1.08157
1195,1.08513
1196,1.07596
1197,1.07956
1198,1.07454
1199,1.07849
1200,1.084
1201,1.05847
1202,1.07576
1203,1.08224
1204,1.05769
1205,1.08918
1206,1.06414
1207,1.08398
1208,1.0807
1209,1.06058
1210,1.07151
1211,1.08211
1212,1.20495
1213,1.07293
1214,1.08429
1215,1.08028
1216,1.08087
1217,1.15539
1218,1.17956
1219,1.08389
1220,1.07755
1221,1.06338
1222,1.07803
1223,1.07758
1224,1.07328
1225,1.07103
1226,1.08267
1227,1.08401
1228,1.05887
1229,1.07126
1230,1.08364
1231,1.07492
1232,1.07697
1233,1.06715
1234,1.06868
1235,1.07964
1236,1.08068
1237,1.08239
1238,1.07432
1239,1.07026
1240,1.06838
1241,1.08305
1242,1.07075
1243,1.06486
1244,1.06948
1245,1.06651
1246,1.07493
1247,1.07774
1248,1.07036
1249,1.15806
1250,1.1576
1251,1.07796
1252,1.16057
1253,1.18213
1254,1.07249
1255,1.06001
1256,1.07867
1257,1.07543
1258,1.08552
1259,1.07561
1260,1.08426
1261,1.07677
1262,1.06485
1263,1.07015
1264,1.07986
1265,1.07978
1266,1.07386
1267,1.07712
1268,1.07201
1269,1.07176
1270,1.07867
1271,1.07467
1272,1.07878
1273,1.08405
1274,1.07007
1275,1.08258
1276,1.07617
1277,1.0687
1278,1.05926
1279,1.06916
1280,1.06953
1281,1.07838
1282,1.07237
1283,1.07239
1284,1.14968
1285,1.15839
1286,1.07461
1287,1.08439
1288,1.08718
1289,1.14636
1290,1.17736
1291,1.08503
1292,1.07275
1293,1.07408
1294,1.07994
1295,1.07416
1296,1.07326
1297,1.07302
1298,1.06539
1299,1.08836
1300,1.07323
1301,1.07911
1302,1.08091
1303,1.08171
1304,1.08369
1305,1.05323
1306,1.07204
1307,1.07022
1308,1.0792
1309,1.08184
1310,1.08286
1311,1.06824
1312,1.08226
1313,1.06343
1314,1.07187
1315,1.08272
1316,1.05998
1317,1.07281
1318,1.06534
1319,1.07212
1320,1.07507
1321,1.15637
1322,1.14201
1323,1.07901
1324,1.1477
1325,1.18471
1326,1.0727
1327,1.08058
1328,1.06898
1329,1.07083
1330,1.08318
1331,1.08187
1332,1.06716
1333,1.08583
1334,1.07982
1335,1.0842
1336,1.06704
1337,1.084
1338,1.0817
1339,1.07883
1340,1.08614
1341,1.08482
1342,1.07731
1343,1.0828
1344,1.07025
1345,1.05038
1346,1.07144
1347,1.07132
1348,1.08674
1349,1.07373
1350,1.08883
1351,1.07191
1352,1.07838
1353,1.07572
1354,1.07043
1355,1.08532
1356,1.0735
1357,1.14313
1358,1.17512
1359,1.07297
1360,1.2433
1361,1.18261
1362,1.13867
1363,1.07564
1364,1.06934
1365,1.07824
1366,1.08227
1367,1.07164
1368,1.07726
1369,1.0739
1370,1.07173
1371,1.07284
1372,1.06798
1373,1.08411
1374,1.07228
1375,1.08437
1376,1.08165
1377,1.07547
1378,1.06706
1379,1.08534
1380,1.07411
1381,1.07705
1382,1.07537
1383,1.08051
1384,1.07282
1385,1.07155
1386,1.07183
1387,1.08115
1388,1.08215
1389,1.07472
1390,1.07867
1391,1.07806
1392,1.1728
1393,1.06982
1394,1.07526
1395,1.18825
1396,1.18927
1397,1.12855
1398,1.07511
1399,1.07035
1400,1.08944
1401,1.06807
1402,1.07753
1403,1.07987
1404,1.07184
1405,1.07214
1406,1.07502
1407,1.0734
1408,1.07606
1409,1.05958
1410,1.07622
1411,1.07972
1412,1.07575
1413,1.08007
1414,1.07636
1415,1.06412
1416,1.08321
1417,1.08036
1418,1.06705
1419,1.07852
1420,1.08359
1421,1.07709
1422,1.07436
1423,1.0702
1424,1.07135
1425,1.06563
1426,1.07597
1427,1.08034
1428,1.07776
1429,1.08361
1430,1.16871
1431,1.07222
1432,1.07943
1433,1.20658
1434,1.14058
1435,1.08849
1436,1.05626
1437,1.07855
1438,1.07275
1439,1.07399
1440,1.0767
1441,1.07935
1442,1.06318
1443,1.0842
1444,1.07299
1445,1.07675
1446,1.07048
1447,1.08136
1448,1.07187
1449,1.07858
1450,1.07588
1451,1.07718
1452,1.07784
1453,1.07528
1454,1.07443
1455,1.06525
1456,1.08534
1457,1.07049
1458,1.07426
1459,1.08012
1460,1.06079
1461,1.08707
1462,1.08323
1463,1.06364
1464,1.07732
1465,1.17155
1466,1.07405
1467,1.17211
1468,1.19014
1469,1.13499
1470,1.08248
1471,1.06271
1472,1.07924
1473,1.07544
1474,1.08214
1475,1.07478
1476,1.0802
1477,1.08505
1478,1.06753
1479,1.08586
1480,1.07808
1481,1.07045
1482,1.08715
1483,1.07858
1484,1.07017
1485,1.06948
1486,1.06908
1487,1.08299
1488,1.07807
1489,1.06361
1490,1.06979
1491,1.07526
1492,1.07758
1493,1.07373
1494,1.07122
1495,1.07643
1496,1.07706
1497,1.08253
1498,1.08213
1499,1.0773
1500,1.08568
1501,1.16897
1502,1.15348
1503,1.07115
1504,1.16248
1505,1.17172
1506,1.13583
1507,1.07566
1508,1.08463
1509,1.07688
1510,1.08042
1511,1.08761
1512,1.06774
1513,1.06834
1514,1.07383
1515,1.0686
1516,1.07541
1517,1.07242
1518,1.07336
1519,1.07387
1520,1.08317
1521,1.07317
1522,1.0815
1523,1.08007
1524,1.07749
1525,1.074
1526,1.06712
1527,1.06801
1528,1.08437
1529,1.07683
1530,1.07949
1531,1.0789
1532,1.06893
1533,1.0743
1534,1.08298
1535,1.07324
1536,1.15179
1537,1.15727
1538,1.07014
1539,1.15376
1540,1.18589
1541,1.0878
1542,1.08267
1543,1.07317
1544,1.07871
1545,1.07515
1546,1.09131
1547,1.07943
1548,1.06998
1549,1.08401
1550,1.07773
1551,1.08643
1552,1.08362
1553,1.07452
1554,1.0852
1555,1.08382
1556,1.07336
1557,1.07977
1558,1.06767
1559,1.07535
1560,1.06877
1561,1.07587
1562,1.07052
1563,1.07283
1564,1.06517
1565,1.0809
1566,1.07617
1567,1.06625
1568,1.07974
1569,1.08245
1570,1.07879
1571,1.09125
1572,1.07788
1573,1.08054
1574,1.18151
1575,1.0787
1576,1.06516
1577,1.19461
1578,1.13007
1579,1.08509
1580,1.08713
1581,1.08216
1582,1.07345
1583,1.06372
1584,1.08714
1585,1.08884
1586,1.07688
1587,1.08207
1588,1.08722
1589,1.06574
1590,1.08308
1591,1.0762
1592,1.07565
1593,1.0838
1594,1.07693
1595,1.07318
1596,1.06389
1597,1.06944
1598,1.08333
1599,1.07677
1600,1.07978
1601,1.07927
1602,1.0784
1603,1.08326
1604,1.07781
1605,1.07271
1606,1.066
1607,1.07373
1608,1.1468
1609,1.15509
1610,1.0798
1611,1.08504
1612,1.07702
1613,1.15382
1614,1.17575
1615,1.13111
1616,1.08052
1617,1.06329
1618,1.09253
1619,1.08389
1620,1.07503
1621,1.07481
1622,1.07244
1623,1.08218
1624,1.08638
1625,1.08007
1626,1.07984
1627,1.07283
1628,1.07603
1629,1.07318
1630,1.07643
1631,1.07781
1632,1.07394
1633,1.07447
1634,1.06621
1635,1.07706
1636,1.07841
1637,1.07498
1638,1.07709
1639,1.08877
1640,1.0854
1641,1.07345
1642,1.07739
1643,1.07771
1644,1.07733
1645,1.08139
1646,1.16989
1647,1.08379
1648,1.15562
1649,1.18433
1650,1.13734
1651,1.08494
1652,1.07468
1653,1.07354
1654,1.06232
1655,1.07465
1656,1.07899
1657,1.0742
1658,1.07236
1659,1.07451
1660,1.07387
1661,1.07835
1662,1.08222
1663,1.07239
1664,1.0775
1665,1.07188
1666,1.08179
1667,1.09294
1668,1.08107
1669,1.06973
1670,1.07372
1671,1.06747
1672,1.07022
1673,1.07043
1674,1.07594
1675,1.06958
1676,1.07768
1677,1.08442
1678,1.07627
1679,1.08049
1680,1.08239
1681,1.15378
1682,1.07445
1683,1.12151
1684,1.09422
1685,1.07739
1686,1.21273
1687,1.13356
1688,1.08575
1689,1.07234
1690,1.0849
1691,1.07921
1692,1.22244
1693,1.13242
1694,1.08082
1695,1.07873
1696,1.07993
1697,1.07505
1698,1.06685
1699,1.06802
1700,1.07757
1701,1.08129
1702,1.06293
1703,1.07308
1704,1.07468
1705,1.08012
1706,1.0742
1707,1.07393
1708,1.0684
1709,1.07151
1710,1.07218
1711,1.08001
1712,1.07255
1713,1.07268
1714,1.07789
1715,1.07457
1716,1.0801
1717,1.08577
1718,1.15231
1719,1.17717
1720,1.13693
1721,1.16811
1722,1.07536
1723,1.06916
1724,1.07063
1725,1.07148
1726,1.08268
1727,1.06588
1728,1.07486
1729,1.06384
1730,1.0707
1731,1.06716
1732,1.09381
1733,1.08602
1734,1.08942
1735,1.08079
1736,1.0911
1737,1.07074
1738,1.07903
1739,1.07514
1740,1.07705
1741,1.06845
1742,1.07628
1743,1.07705
1744,1.08459
1745,1.06812
1746,1.08235
1747,1.06756
1748,1.0716
1749,1.07646
1750,1.07214
1751,1.07383
1752,1.15768
1753,1.18055
1754,1.08369
1755,1.07108
1756,1.07564
1757,1.16768
1758,1.15709
1759,1.07396
1760,1.08035
1761,1.06348
1762,1.08418
1763,1.06936
1764,1.08417
1765,1.07951
1766,1.07825
1767,1.07074
1768,1.07375
1769,1.07209
1770,1.08832
1771,1.08456
1772,1.07998
1773,1.08017
1774,1.07539
1775,1.07003
1776,1.08278
1777,1.06295
1778,1.07558
1779,1.07943
1780,1.07642
1781,1.07133
1782,1.07277
1783,1.08675
1784,1.08228
1785,1.07407
1786,1.08097
1787,1.08493
1788,1.08327
1789,1.20945
1790,1.09048
1791,1.07725
1792,1.18777
1793,1.1205
1794,1.0744
1795,1.08633
1796,1.07907
1797,1.08415
1798,1.0685
1799,1.07983
1800,1.06612
1801,1.06929
1802,1.06904
1803,1.07842
1804,1.07491
1805,1.07713
1806,1.10606
1807,1.07574
1808,1.08116
1809,1.07426
1810,1.06499
1811,1.07819
1812,1.06678
1813,1.07039
1814,1.07824
1815,1.08707
1816,1.08813
1817,1.08211
1818,1.07617
1819,1.07867
1820,1.07618
1821,1.06334
1822,1.07093
1823,1.0669
1824,1.15379
1825,1.17021
1826,1.07548
1827,1.07843
1828,1.08051
1829,1.1967
1830,1.14957
1831,1.08214
1832,1.08124
1833,1.07579
1834,1.08225
1835,1.0864
1836,1.07611
1837,1.06627
1838,1.08644
1839,1.07394
1840,1.08448
1841,1.06662
1842,1.06544
1843,1.08186
1844,1.0765
1845,1.07447
1846,1.0649
1847,1.09397
1848,1.06182
1849,1.06477
1850,1.07708
1851,1.07196
1852,1.07036
1853,1.07193
1854,1.06001
1855,1.06651
1856,1.08323
1857,1.06198
1858,1.07505
1859,1.08579
1860,1.07135
1861,1.19873
1862,1.07892
1863,1.08179
1864,1.17599
1865,1.11608
1866,1.06955
1867,1.08218
1868,1.07438
1869,1.07967
1870,1.07808
1871,1.0773
1872,1.07471
1873,1.07251
1874,1.08049
1875,1.07144
